Day,Polymer,Time,Batch,N,Al27,As75,Ba138,C13,Ca44,Co59,Cr50,Cu63,Fe57,Ga69,K39,Mg25,Mn55,Na23,Nb93,Ni60,Pb208,Pd106,Sb121,Si29,Sn118,Sr88,Ti47
230621,PS,Before,03,2,13162861.5191602,249456.635924181,53598224.4488451,614386.801099231,1290630.42338172,306795.848887069,2151261.59430296,1356300.58332726,476601.986120317,4534001.88522747,4030734.69113719,421771.447183005,9792648.07272712,2578184.42401243,8582046.69765785,286205.538833517,5624403.21163564,531132.640001265,7754490.61752249,97947.5997971811,2381645.78674869,8551691.52087596,2049942.77157106
230621,PS,Before,03,3,10704544.2840996,233200.503334635,36442538.9378706,599072.379548425,1209030.88086131,280168.732073579,1966411.53237514,1273338.96884632,429036.960781879,3936677.95565546,4153782.24446025,387578.267171088,9239760.24036296,2414579.95956479,7929205.3086968,257458.051972087,11269595.9621186,532089.129417594,7137405.85937808,91664.1069598345,2078377.63080262,7322002.24709754,1896815.18109674
230621,PVC,After,01,1,5572627.04025838,981760.544619187,20510669.1057615,498677.122481292,684608.6180339,347487.371334456,1661354.53730415,3955802.97510041,96185.7052091153,1843199.28498355,3986358.0683536,301429.615701763,10668835.7458869,5875037.34029328,3525859.84899753,64628.0240190146,15940041.9034964,747075.607446141,5211103.36819234,91206.1221070314,1324137.33430562,4115953.37875315,1405055.23975804
230621,PVC,After,01,2,4752666.43145358,847764.17819752,19800272.3199074,480082.435603592,623806.519770088,321314.756652379,1416887.6893014,3628421.14517257,86228.5500188091,1541346.90410056,3771749.67879335,271257.381604953,10177490.948214,5503577.65425552,3256633.05008311,59277.1706880374,14726921.6625564,677719.54681449,4612322.40167597,85506.6073141998,1113254.06886196,3796538.91433782,1143669.92233864
230621,PVC,After,01,3,4869525.75394802,865360.332051841,20192634.7636721,486117.911676551,619596.117047606,313787.178134358,1352286.79668359,3616101.98683095,85959.449070818,1686136.27913937,3687534.52367348,271613.219535917,9823395.84907586,5637597.4349334,3336251.29536563,58253.2773781445,15157853.4253616,720173.661070547,4717323.20964469,85533.9099231594,1152610.50930925,3933092.6192214,1152597.72610654
230621,PVC,Before,01,1,6358109.94203173,1185289.81099252,24180863.7231905,1237213.95285698,854727.392802095,429294.323019063,1960453.88839013,4914149.48788902,116782.954053354,2292541.83581587,4977782.76808507,344612.293024072,12541448.7785855,7352185.05236164,4382356.09230172,79352.3910397797,16444738.2127151,917342.823084823,6239582.94815293,118142.486800376,1343572.79598812,4875433.27850419,1566672.96301555
230621,PVC,Before,01,2,6562583.31766375,1361710.66243089,25356981.9901181,1211252.54124937,896368.900532478,457399.998641008,2210304.50966446,5199370.93450943,121023.410049358,2539439.66906229,5098424.95440492,369384.641338687,13730277.7450381,7591362.29559857,4395770.7590438,84616.1990575303,17329694.8080391,915081.461305623,6290670.64063205,122233.322081083,1654045.64618317,5261928.55488996,1890844.26618726
230621,PVC,Before,01,3,6359744.95989264,1238759.72030635,25785373.9983545,1195840.33075658,878041.617046579,436007.45348647,2178178.00158011,4982113.38567248,118100.503457211,2488551.57516928,5020809.17536298,355062.476523761,13271307.7483126,7320204.35414687,4490768.57023453,79695.521347364,17542860.2199482,947394.912980169,6022958.51575662,121235.259945543,1587027.10062267,5066726.83246551,1837615.43288052
230621,PVC,Before,02,1,9536031.86211864,1880800.84592503,36906713.3318873,1477732.18803324,984440.954057487,558169.980028762,3447155.5103286,12158563.4670935,158748.156863851,3656738.73849216,6296337.31527748,347572.757677054,17756554.7177417,12791094.1433093,6555494.82671412,107680.163166118,24674480.8702912,2433323.37318704,11923229.1134859,233578.277779887,2822876.90633367,7355808.70121551,3059717.68600549
230621,PVC,Before,02,2,14803189.2522377,1931317.7982562,36555661.482864,1433749.93774957,1066090.4297326,565721.138959351,3596460.9722712,12483768.315356,165488.657695508,3939185.47376847,6225917.42380137,344681.849253747,17694684.932762,13094379.3904771,6589493.41418452,107543.678014051,24859577.51699,2256868.15873386,11532601.5288648,228588.964138301,2995769.05223411,7615063.33985266,3146152.08280883
230621,PVC,Before,02,3,9090949.40939624,1495036.02127829,33378291.1645261,1414442.67431572,851706.319320446,495159.69520658,3029761.25384946,10486002.5245868,142619.199959865,3188658.23730497,5574911.7822513,310962.826380296,15067465.2778877,11925412.5030998,5850295.00772334,93342.9948375816,23142902.9070201,2275936.86818621,11031828.2236513,226520.757758258,2438921.50688165,6695762.43782998,2724854.68140597
230621,PVC,Before,03,1,7321934.70347363,1074161.6392023,24201637.9655318,735317.124768225,637850.454130301,403488.184156735,1839445.51200143,7835709.52571494,112711.05730733,2388247.54189421,4052540.69740722,241749.733074569,11100874.0281978,7714907.60360712,4100980.76124721,67877.124755732,16030344.4846961,1292306.66502904,9028597.35328086,155890.906825244,1482377.59578838,4547852.65824804,1521742.85965542
230621,PVC,Before,03,2,6651628.05775884,942843.439538146,21566631.8410111,692414.885367413,590607.971435297,349416.466680257,1652431.7700991,7021231.58249412,102057.267229343,2068259.98496416,3746788.03350343,223533.73568352,10163644.6744486,7365455.81081285,3715243.39692661,59255.8504469229,15244290.0372719,1162682.02931713,7946405.88234482,143345.316264158,1312313.85961342,4117651.03388793,1347529.95362563
230621,PVC,Before,03,3,32522763.6427344,1385078.21820383,22830644.6607247,632270.36287093,734579.443856807,441582.13631286,2023974.09416331,10074040.8580742,124770.503837124,3711465.27777276,4081609.51801384,246631.65226547,11442427.523692,8134107.49172622,3972608.89283458,88606.3484464261,15450474.1878686,1155946.00889442,8592763.95791006,148175.449247368,1723057.26551607,5082667.60790793,1747164.06251018
230622,Glass,Before,01,1,59687630.2480211,55599.8462737311,812575.287654732,19733.4775098405,29338569.7932671,371043.321992057,45266.9456887221,225268.648831964,52582.9922065533,383684.272102019,986326.033621785,42944.4475034796,588646.020073264,956769939.132234,671536.237111048,82817.5802299464,500554.044755116,8430.76695913628,307972.388384782,37582130.0127506,266030.991808505,1773836.71323679,37769.7579731284
230622,Glass,Before,01,2,58076618.2873863,51171.2773399979,788440.817241543,17231.643211373,28898820.8727975,339810.105976103,43971.4377168091,214738.951843436,49721.0423740012,367695.634798122,944357.000910132,41186.4375180492,609673.336604352,938756811.000198,652532.371139663,79118.342874213,476234.124320629,8030.64709078985,293181.120805402,36827748.0039234,263362.191723012,1715002.38660843,35202.0650847112
230622,Glass,Before,01,3,56683515.7539339,50815.408204968,793721.244902905,17345.6166880561,27997131.639721,341325.509701922,43198.0285347249,205938.365640929,49612.7494495375,361048.047944586,831693.727746093,39971.4427869513,575498.358414377,916097012.667835,606101.212037149,78724.5402225081,481132.647594242,7148.74664346638,299592.809587291,36890079.4702246,254674.030519842,1687640.19766082,34561.421968839
230622,PE,After,01,1,8477663.95398198,226520.672972109,24560101.5961717,1437616.81229533,767011.443743407,1240845.24559025,1991439.18602013,1445620.62309307,70593.0541216603,2627118.76853908,1562023.60843398,281605.774971462,4852296.32819507,920571.725280538,4193009.83220304,164043.28151106,3768258.45399089,3749423.69094839,5059290.72188218,200290.768739019,1050234.23173587,9521365.07380674,2015977.57479741
230622,PE,After,01,2,7770392.54375874,210254.564549142,26142879.9110337,1310759.21116957,726374.715983159,1206395.8217053,1821586.4158475,1373465.25228445,64847.8511979743,2408153.66908284,1477642.49013102,264857.780245415,4674591.55912688,979764.427644093,3755435.58661746,153558.375535203,3612115.14311013,3397501.72881548,4717534.29530483,188755.597623913,991961.078762688,8674936.70607297,2004240.15980855
230622,PE,After,01,3,6980930.78080686,201340.632467701,19340624.8064882,951348.38146194,598631.184443591,1013831.75634916,1645995.29913359,1150859.41067474,57277.9016996062,2166741.42810107,1164898.91188805,237773.482140407,3752749.02136359,552552.596623598,3469414.97021067,121901.092944228,2800695.6672986,3066727.29057867,4452966.62299629,167450.351280199,927828.696216557,7107032.95413192,1857044.50523278
230622,PE,Before,01,1,29769626.6335324,353768.116419687,34412037.7475473,1864972.90480374,1134442.40726151,1635007.10138384,2907877.7091056,1715182.30527226,100653.928427079,4541306.65323115,2394046.11213514,412106.993628713,6655393.50406109,2311335.96922402,5782843.37018949,249919.975121472,4420961.21964185,6550420.82602097,6276709.17306595,276960.515236588,1718623.11916818,11604994.6194612,2719499.18694142
230622,PE,Before,01,2,21037838.3466999,265599.936403337,28102227.2568844,1768614.59875563,931512.62869203,1363926.87892949,2354715.8045871,1549641.91011779,94388.3625906358,3879076.20627817,2242816.6916044,311481.560093972,6102523.8414364,1682792.55588567,3944448.92124721,200221.933121703,4114729.55343304,4083117.13025357,5399639.00212773,247643.506067376,1155096.92492454,10539549.1164602,2287239.92604083
230622,PE,Before,01,3,14638521.4572144,244238.545001514,28130075.8467199,1694338.7506227,968440.245981661,1340956.81721754,2171400.58096793,1468125.41777068,100818.651976125,3996680.47095247,2098358.75275749,315655.153339004,5630666.89444132,1725845.73914574,4021425.10514856,210185.177754571,3791649.5897777,2715541.04317815,4793056.82385848,238109.37585711,1051252.49488333,9470575.98208936,2059332.78284414
230622,PE,Before,02,1,8968926.8032155,262483.505690174,27242088.9910428,1558903.96765841,876670.69211359,1420260.02586118,2206045.82212358,1561461.83985922,82157.357523577,3151520.23526196,1912663.82774789,310763.654610231,5075322.54869821,1157571.0009938,4548838.74961423,184053.23602512,3811529.47127879,3838447.74141723,5504025.70474871,238991.348406298,1185235.71848302,10483053.6881554,2326347.62517159
230622,PE,Before,02,2,9024611.71621511,244860.635043768,26498397.2618643,1500648.33522427,795366.522269915,1387755.79357022,2115791.5495717,1615919.10304111,84789.5064760381,3057392.27250194,1670744.87590322,308063.203220762,5107870.4528635,1484124.86053487,4620136.5112645,167277.568866203,3572848.83012654,4013113.27504684,5074002.97064227,215428.492295224,1140216.96301453,9090989.30019102,2229251.70607652
230622,PE,Before,02,3,8725718.45475625,255707.774659495,29568495.4721071,1453036.6388417,865653.834987021,1372729.58918665,2145816.67941726,1583344.99092052,80656.0565405116,3033023.15182231,2291036.88699958,301535.104847967,5528060.22896821,1250426.06198003,4368208.4525975,174042.734822516,3890276.43500425,3775490.4557108,5107329.20862585,203803.803527275,1112352.13881718,9904046.97186863,2212632.65560688
230622,PE,Before,03,1,8851986.87210739,248971.353323294,27439884.1500886,1505825.92722981,945690.073821914,1349292.78299161,2060922.6106427,1467051.509509,74647.8783880107,2660852.59368508,2255140.67017657,306764.895949543,5273866.69990661,1167812.1390887,4471267.88399458,185857.171801351,3819153.87162571,3810706.32722039,5198811.22689519,209500.370280301,1107378.98325999,10720871.1383495,2263987.06997612
230622,PE,Before,03,2,8515993.10289791,262504.42035239,24839921.6048089,1523002.87042573,852002.743068684,1351951.37928715,2097182.69362902,1464401.22508843,76660.4881364633,2735667.60545366,1802870.83116491,281584.330819192,5149321.2667876,1132856.73183762,4123653.50186213,179156.930602672,3564058.05230771,3860527.93254809,4993570.64303578,211396.48658251,1143640.33670107,9492187.12449657,2212915.3876789
230622,PE,Before,03,3,8843617.05432954,253647.760394614,26576935.8887033,1542346.64829541,818166.384723153,1346151.42397354,2117862.89807153,1450856.39873763,74953.4834940959,2700946.6212614,1602950.40534614,298640.453374136,5040772.10165392,976782.242607014,4352365.66809132,168103.716542202,3552817.01680495,3885549.50644841,5133461.744376,209924.417174761,1110467.73365033,9727863.96375319,2309814.89188237
230622,PS,After,01,1,768533.670462433,20136.7447152563,3312904.35059157,486443.197136267,257018.912935114,59510.7112600567,156697.297326687,104696.785292154,54452.7975188917,368815.428456573,550740.915714138,99760.7624244562,999936.694399537,605389.162573075,352906.598744343,50486.4771971079,662345.300065764,254812.361893073,457447.259133345,44671.527312103,68030.917262042,1690010.32498478,162669.609577012
230622,PS,After,01,2,1269864.53726256,31764.4303583293,6915263.71635697,475286.546802975,318555.228510117,75148.4766208664,240631.849765254,128402.015850701,73681.9644003394,528708.08932917,690423.892116475,126218.591800677,1357449.60352117,721670.788019819,652428.728433452,60319.5459738117,908808.834603502,250948.700078823,497334.678875126,45135.9707374733,139569.590634701,2421506.39114213,240196.529463919
230622,PS,After,01,3,1327527.53468708,35766.6322608223,3611158.75536153,473159.338773243,287743.894561238,69698.5743365178,264404.590539812,124443.350276216,79341.3248345854,545047.312076624,546777.814405971,106316.442238144,1076697.96476152,574477.211472903,793263.204261781,58946.3541247544,766280.69265039,242090.976685469,506950.874590944,43638.601933583,164958.651107906,1774847.42468977,266208.923368912
230622,PS,Before,01,1,15747441.6454279,222311.153502326,86316980.1572603,628812.974054526,1883622.07576422,443322.012276638,1772242.96432184,1876298.60111048,457226.297106164,5360304.20750091,5158543.36350727,627964.575371286,14387553.5320011,3630535.97264504,7350062.98186412,417866.567868681,5340471.60658216,624823.522269688,9414100.03786426,122998.384514832,1929642.2348286,11677225.0735471,1630878.97654435
230622,PS,Before,01,2,8622661.73440723,117198.219779445,9177973.29783431,571047.75285783,817839.815533296,249748.026731936,835125.939308354,1169255.25398452,257888.019773292,2371268.92617201,2320380.10062921,291694.415145661,6590007.4958379,1706694.69009271,4144755.5401502,221955.695745771,1470197.10162379,542134.528468767,5392016.10657047,95341.8919630222,945141.659375989,4059561.53308648,787787.22126489
230622,PS,Before,01,3,11136869.0937455,220247.792476565,50497607.3835934,557619.699448019,1380272.62218838,365006.037872731,1815285.35526472,1917981.34743553,458365.060383154,4215590.45532212,3655973.4709764,413538.479613985,10764275.3844542,2613669.44627325,7875384.67924293,329428.253827543,2132399.89205248,534530.481338887,8328516.33266555,99608.5516170694,2111499.16656692,7894699.66593265,1699570.15898062
230622,PS,Before,02,1,1275467.46820572,36896.2583460631,3454820.07423804,527958.729870139,328454.911629266,81554.38603835,272807.461983096,143874.311009289,83619.8842544442,576747.735998913,635578.699099405,124152.041998439,1683278.29162916,693935.550048365,783727.064817783,66117.5190146621,949274.654161234,282290.042005918,510891.873888385,53632.7195574414,171571.09859942,2043240.93311944,271117.301859689
230622,PS,Before,02,2,836268.626621778,21319.7924471287,2576050.93184151,515725.941912167,301790.420289736,69488.4173519372,165704.451630681,115023.712637508,55800.8040817251,402727.751045158,669221.37690873,123541.92796264,1133317.1119518,804032.304714406,316219.1315321,56667.1177186254,896981.893980301,274244.824757392,420498.179743801,49088.3921786644,67256.771792265,1972014.26031151,154821.248263509
230622,PS,Before,02,3,802283.398973485,18659.0132679571,2853858.70385557,520492.250739595,227228.17695388,54531.6442029862,151298.747739727,100353.610719434,54882.563411753,359130.413049203,487843.185846985,83223.4998910834,795486.797195809,532872.883430955,288704.536031832,46102.8131742448,607707.361181476,268966.309226527,398905.392943595,49140.8840317749,64433.9589215915,1375208.13476038,140012.814112742
230622,PS,Before,03,1,4090442.75931151,81640.9109682484,19824692.3328987,455518.543020418,574966.040390325,195884.615373568,667605.281450289,776480.289998948,166286.513206641,1396711.16883407,2066773.17222259,215919.764617517,5275177.19924995,1273569.36138784,2730886.55141047,151214.010329523,3534076.19478406,404779.527971247,2977085.63401078,61633.2549150316,600747.455992435,3919495.24396959,620497.38466481
230622,PS,Before,03,2,7096956.3131411,127648.394802522,28400420.5092028,443187.923100836,836722.853798085,268845.877433564,1018232.28498978,1088240.18961976,259025.26443247,2425051.45211492,2913574.82048117,302607.753160998,7535492.66816527,1897690.72899364,4346609.01927007,230644.237639959,4775077.56098882,405352.901155202,4380229.82029485,66213.4359867966,987204.196982462,5205952.20754373,955408.656731622
230622,PS,Before,03,3,4797760.68335298,83873.0267684763,44473137.6307125,452826.823504173,615296.426537175,247598.052908547,672958.742428605,892106.592955824,179688.373655094,1895044.03772026,2155062.56312481,219030.616610553,5726737.32996143,1335349.08617952,3050088.1245332,192861.663069176,4182033.76745394,409608.670668918,3062538.00757434,64471.4601092044,691858.551377243,6157446.95105691,645152.168940848
230622,PVC,After,01,1,4946693.84431103,728377.144247194,18253056.0443497,469049.163549498,486177.734382594,299156.975156053,1434985.19918759,5853087.37472755,84645.7645337793,1625105.69451677,3093750.97195967,196609.260105506,8603691.72904071,6369078.67761154,3175219.89109371,50570.7688984286,13884766.6283072,1015127.97704007,6191675.79177688,116296.240197205,1062434.45066677,3618369.97686392,1250322.53347675
230622,PVC,After,01,2,4623449.06098523,611565.516153343,16996685.6872484,421333.003359518,426699.195388171,253556.224529086,1203554.12539663,5159841.97827703,73659.2950578699,1406629.13742674,2804010.55584193,170977.346536817,7611854.85813948,5505201.2483982,2840604.96299531,44087.0636159218,12813755.968613,879916.295771782,5603683.88813769,106189.671512184,938260.496705938,3162953.50088167,1019132.22490965
230622,PVC,After,01,3,3969163.29572494,608031.287823551,15677651.1825791,403635.328913148,404573.469649877,244320.257962775,1050147.75381654,4977472.30719393,71335.6663895162,1300012.24102664,2630271.43997083,157548.522578253,7223246.61660813,5240056.93243171,2717746.7879958,41638.3319595015,11927826.4778107,864060.829221288,5227484.50565852,100906.584701746,873783.231086432,2956918.65667319,875213.447303287
230622,PVC,Before,01,1,7548847.40852509,985505.823151609,19915822.1570808,564757.805699688,746747.844326219,378215.173162979,1880830.54983321,4400128.46173994,99612.0535260344,2094128.79514265,4367085.78420973,324002.339376221,11658078.7448012,6240999.41482405,3582785.33391148,72993.8145103899,14139684.7228287,730616.401681003,4847459.84480167,103182.265533161,1152588.98104428,4358198.53471222,1512530.16654075
230622,PVC,Before,01,2,5458086.11180929,917526.202362988,20476943.4331425,539178.900241315,709083.308965258,365803.077724313,1697813.81012052,4056234.19226659,96122.6966840715,1859320.76263188,4222343.96939491,311617.660562719,10853506.2822461,6094513.95910269,3587056.6510748,67227.4828377848,14348700.4807164,742296.134774585,4352853.20295037,98381.2509540353,1099449.44000576,4181504.04221645,1422214.8490033
230622,PVC,Before,01,3,5713833.29731494,917546.343229519,20636056.0442697,535794.922514023,757066.86616877,376505.402950454,1799149.11563495,4180109.61135111,99924.3492812453,1937840.74101079,4430533.01913604,321372.350849601,11607561.8930704,6366043.89477832,3651895.90245596,67779.2753155687,14822530.7083775,742007.877201263,4308593.7302099,98689.5674253711,1139916.02675135,4270617.90803699,1493395.59197375
230622,PVC,Before,02,1,5364552.69412959,855014.281058003,17183262.6553636,494893.153493013,468169.615533618,280983.037133137,1567404.24279786,6075843.05494534,80701.211986724,1507616.84298336,3112081.34159139,171700.60382962,8352677.10455237,6738789.26628245,3190187.85081755,53201.2922781562,11065851.1526575,967237.022779405,6958413.32505465,120519.666302174,1100105.77739214,3573757.23739434,1298379.67768227
230622,PVC,Before,02,2,5637626.25999955,894946.775631205,18292423.9142337,475164.700733596,498073.488998523,288542.712875936,1656288.15308403,6316350.62152307,86370.767219039,1631218.50671204,3299348.63347735,182374.548358944,8648309.97422854,6725939.09537428,3569211.14412438,54592.6803888551,12620774.9891979,971837.096439809,7059227.96026348,120694.15285719,1215393.34773658,3812064.15894285,1438016.45087251
230622,PVC,Before,02,3,6049143.95515632,859481.278200971,18027731.4239354,477442.340714486,485368.382778486,282430.450499011,1562169.62192996,6257451.55871829,82491.0044532312,1662290.05940205,3262505.68544944,180164.675604671,9022926.20688109,6798024.89603195,3326638.05015992,55060.2430765089,11743813.144773,983041.298825358,7175875.19837836,120496.3848906,1241668.49314039,3728959.02070528,1367014.73279142
230622,PVC,Before,03,1,5473767.51875789,751513.106696113,17340103.889228,481155.114346655,493029.612744927,285357.719108045,1178371.15466791,5890143.92954697,80635.7661694757,1640251.79686254,3163748.38470181,183938.781693381,8205962.25059288,6017671.90236514,3074863.87322137,50452.4740291863,11687920.5265533,935422.646515785,6362182.79316507,118883.87583496,976378.008921581,3412859.38034862,1053620.82151445
230622,PVC,Before,03,2,4623452.02813282,725231.525042389,16321196.8077932,459532.754776354,464845.849322314,279379.264390416,1189287.18225881,5824623.95688103,78089.9834029774,1656950.64691537,3119403.48054434,174695.500003759,8181701.93726872,5725521.16313847,2931204.68595721,47626.6008056902,11187389.2542124,931558.739858204,6040403.6222241,115656.635738482,963473.682120037,3255305.00512349,996092.931219403
230622,PVC,Before,03,3,4943645.84041288,721620.335166194,16168782.1990613,449038.623925374,453555.444223703,279984.721452584,1115678.42671343,5780136.75442004,80354.7649545754,1460940.54798453,3649861.74172356,174264.844527564,8138053.10389742,5932831.06476959,2913876.68294356,47628.0991640776,12147454.4731017,943157.906722432,6136780.11086673,113960.171346964,973289.320601994,3259342.14598043,952331.844168661
230623,Glass,Before,01,1,48282783.585189,43589.4209370172,672478.300386219,15365.2806744999,23253737.9541201,291255.182207435,36308.6798502358,173469.531494892,44493.8521329491,308472.265045812,802530.880341316,35574.5056955398,485236.164292645,768879019.676152,523549.750643412,66461.4242116236,392088.530382993,5404.79457738658,259112.430638471,31605475.8157416,213539.164193216,1350923.38179822,29375.0484408285
230623,Glass,Before,01,2,47615602.1678998,42786.0814107823,651746.924607084,13738.5607798938,23024137.1545973,289722.797859958,36249.8896180499,174024.889934058,42688.0215867931,305093.037609575,871953.417352349,35095.3526514949,472725.530835828,774824352.995421,518233.529256595,66689.2830643506,406786.106416849,5105.87684615031,254032.065193679,30532659.3853173,210685.359393433,1376256.64456857,28841.1439694849
230623,Glass,Before,01,3,45020671.8776359,39776.8605483894,608073.577988705,14101.0018505723,21621182.2596814,271563.833396556,33645.7551439692,169608.342745991,39520.0253338532,283487.350059544,708925.929371683,32257.9007379417,436381.553147934,716249938.845012,489446.033150419,60773.4835552254,372695.380759806,4725.15588475746,235985.674521322,28701887.1225421,199976.744892457,1244006.74712993,26499.2613086531
230623,PE,After,01,1,10479748.8404397,261603.919303065,30818065.9666589,1660165.12884834,777220.155642586,1393071.80710663,1885357.35226313,1577717.75347784,76935.4122443627,2896667.92082519,1877211.89300907,292986.619650743,5136031.65518512,1152670.34595268,3975683.61246369,176529.761421741,5048048.51894717,4059755.76413384,5756913.54295788,196250.499219772,1295971.00337198,9892409.6295076,2059752.68355875
230623,PE,After,01,2,8924066.99940869,246780.300921905,26951180.4711162,1697289.27275844,763509.982718383,1264914.26711004,1922645.91965699,1457410.65522872,74526.5731396714,2654048.56650157,1680242.1196653,292192.954227717,5075535.79878218,839741.691924579,4177665.91030766,163545.861685992,4648570.25271301,4183808.72121613,5280644.68088412,197621.674612941,1270498.9624329,9352758.08473684,2029265.71659143
230623,PE,After,01,3,9520795.76834681,278509.816486199,32197974.1754901,1753198.70368504,861216.590515042,1459118.68890704,1999493.10061368,1630755.52378673,81274.2323525778,2956327.34725551,2770375.43243313,309527.328140424,6498815.07700762,1497975.70361364,4186314.46041809,188631.472693225,5215556.28068894,4512420.05641545,5848781.70695434,206926.613118474,1402200.63720522,10461947.4924596,2192339.01485764
230623,PE,Before,01,1,14548251.3068183,324947.020951097,33185615.0475215,1857539.74333191,996409.6103529,1513493.10040893,2329452.47094131,1439208.02914929,105479.910167626,4589514.51487114,2351455.03719159,337621.975893655,6255916.47785177,1757825.60609303,4298567.02690883,180265.037466577,4876615.6078738,2811619.19511465,6504703.36871929,270763.641743791,1307329.24096049,11093090.4212433,2388437.57264696
230623,PE,Before,01,2,12676151.5675766,290795.218638117,30266391.2641942,1754170.72471011,873232.317709666,1349839.02899045,2171378.91766104,1469570.95828809,104130.410911354,4203473.18846027,1853310.49269631,300783.803341635,5466927.71703517,1600609.06218977,4100238.67637816,175262.934767992,4819430.08928571,2528380.20464043,6054777.58123245,258571.4564952,1146627.62914411,9819830.42397643,2160081.49199846
230623,PE,Before,01,3,12669450.1188962,266978.18171732,31514450.4835289,1769891.26591245,877142.545724806,1363444.57903316,1947537.49113411,1393909.43674133,102055.867804313,4290528.09456134,1937160.47015551,300856.73541324,5349934.85739358,1560156.51588581,4239245.30634135,171072.524576227,4881823.88166418,2354446.50745204,5983867.51687768,238347.53134179,1208874.3246095,9699983.31746426,2284021.36004721
230623,PE,Before,02,1,9399074.34365004,306051.295700239,29341232.2445904,1562420.13029059,872026.924314971,1439863.22430923,2240012.68077054,1512579.07873233,81918.6181519677,3348739.94539893,1777866.6013356,336285.748764498,5626194.30554241,1116148.07857766,4774585.16645648,191804.07337961,4534491.83761179,3789496.79377302,6583668.49181616,250381.214462517,1426983.59886408,10540822.4406638,2436021.34111927
230623,PE,Before,02,2,9538069.48435815,289423.45903123,27903748.0956248,1552166.63104641,820552.432426787,1353640.12098306,2156257.79645446,1524077.45914432,79688.3977410973,3279488.8359277,1671957.10920849,329234.023644094,5283818.25765774,1113294.8826323,4545870.60883455,166646.972136076,4315978.8872948,3778845.30842323,6411372.98171291,230018.537026939,1368456.64605539,9886020.16394288,2416519.29731641
230623,PE,Before,02,3,8961526.06344999,282631.272394036,29368918.7215984,1562868.89681891,822362.461965528,1315460.77971609,2105459.04141761,1481293.46480214,80492.3536946626,3291754.87122008,1882603.49454076,314744.988420287,5114145.34396967,1163701.12214283,4120367.45102202,160374.505514212,4607765.74089722,3837790.81393895,6423752.35835251,206658.631518255,1395223.052128,10226751.266531,2341754.75040345
230623,PE,Before,03,1,8912587.97481448,292824.322819386,28399783.5963115,1616244.4605703,781232.81786127,1320563.13166411,2095066.82400954,1438504.15391309,75297.5934335326,3009350.099646,1645009.19170782,315336.810021629,5183899.11827293,1026333.25305833,4630303.51685441,166513.008892831,4312923.36172324,3884508.65712755,6478315.88325243,228948.003593195,1301028.90217496,9439485.06471819,2223111.5927313
230623,PE,Before,03,2,8260055.43325005,278283.281640505,27842355.0104348,1520346.97988755,688793.812640711,1165064.05766942,1827405.15530292,1280464.30048464,68227.0123936982,2782292.01541478,1539716.11343259,281406.761151081,4524863.38349973,1038425.23101429,4430866.7937563,145626.082734463,4204476.61923392,3437077.04024818,5830564.81589233,203140.05082907,1228248.60523015,9196002.19164241,1994550.53784121
230623,PE,Before,03,3,7896402.29338092,248005.332691935,27006169.5776639,1520371.18844866,700553.052826017,1179121.90294622,1909838.73410709,1335155.54205515,66451.028727973,2721502.58279616,1621600.46314624,261951.266323963,4372209.68891539,1032524.27657278,4082748.45500522,151655.608175847,4162662.58150771,3554751.16836231,5951045.10236423,204653.98193907,1191378.67189386,9279214.59552717,1988408.49912328
230623,PS,After,01,1,2386537.63465419,69101.3280762035,5733512.6524007,852045.988653196,598821.498097369,134760.6519013,512889.663661119,239715.107399294,143242.937354267,1165635.6485745,1284689.49627282,219814.237983019,2589680.56081902,1537767.21991818,1588624.72477047,112564.680581158,2488284.44755134,458426.05476358,1204518.26458335,83211.9621936206,302488.820040898,3609391.49922386,520829.871414997
230623,PS,After,01,2,2227700.43638669,58540.5003206291,7235502.37801474,832099.237801211,527630.476928343,121705.78069549,426557.119361286,213915.30543645,129529.192924296,974609.825272387,1064747.23792387,197024.637994145,2343622.70009901,1332406.01998935,1353368.89265864,101991.578645157,2005631.53260285,451438.760923436,937460.637590276,84154.8854116292,259027.135270773,3323424.67741636,431331.052220273
230623,PS,After,01,3,2467573.66762722,61349.2199460214,20331936.2934367,832400.375813914,593731.083156682,137124.389302892,452640.124009872,234666.595006248,135922.052999833,1051223.269364,1437932.5952318,248466.673456627,2789288.19876912,1690053.16299815,1464114.83130149,116555.234054808,2845200.91026197,470201.986027241,1037669.25038071,83070.4044095943,287245.28187319,4720768.26615988,451231.595394494
230623,PS,Before,01,1,10051119.0333123,145730.954436033,17028452.9108032,710173.278915798,864005.828255749,204678.987384389,963000.430190837,1005488.69529892,278351.449951516,2768660.32576314,2223702.22623088,283549.432804931,6802298.30604415,1659325.31574397,4693167.95834158,191267.84258456,2658148.20329907,518875.245627056,6055287.10808612,82543.5778445963,1277598.60744172,4497019.51734754,936815.75436799
230623,PS,Before,01,2,8028421.66266832,143198.420345068,12477942.1180776,585121.959496938,906491.578085636,254831.92658239,984903.766280838,947338.979506927,263007.579702945,2570337.98481032,2699905.32958579,316242.037797034,7555954.36630531,2176261.45565455,5189738.85098475,231366.980802391,2426194.46655061,449368.808307117,5933442.54319221,81933.974076259,1252803.94568059,5008856.38767602,913944.0873831
